"lsd","lat","lng"
"09-01-012-20W3",49.9696,-108.6015
"13-31-013-19W3",50.1333,-108.5955
"11-09-011-19W3",49.8967,-108.5445
"16-22-004-20W3",49.3181,-108.6097
"12-35-013-19W3",50.1297,-108.5045
"02-14-012-17W3",49.9915,-108.2204
"15-34-016-16W3",50.3955,-108.1216
"15-34-009-18W3",49.7839,-108.3622
"13-35-015-18W3",50.3082,-108.3848
"12-21-044-26W3",52.8074,-109.7261
"09-23-052-25W3",53.5063,-109.5724
"07-25-050-25W3",53.3414,-109.525
"14-15-020-17W3",50.7014,-108.2815
"10-12-050-27W3",53.3015,-109.8175
"01-17-052-23W3",53.4845,-109.3509
"16-01-049-21W3",53.2035,-108.9329
"14-21-049-26W3",53.247,-109.7506
"01-05-046-27W3",52.9312,-109.8774
"04-32-048-23W3",53.178,-109.3421
"13-11-052-25W3",53.4809,-109.5906
"13-05-046-27W3",52.942,-109.8956
"04-29-045-26W3",52.9021,-109.7504
"15-20-040-28W3",52.4613,-109.9928
"03-20-040-28W3",52.4504,-109.9988
"12-12-045-26W3",52.8656,-109.6536
"13-24-052-25W3",53.51,-109.5661
"16-11-004-20W3",49.2889,-108.5872
"16-19-012-19W3",50.0168,-108.5788
"12-29-014-19W3",50.2027,-108.5727
"02-13-004-20W3",49.2927,-108.5703
"12-03-017-16W3",50.4065,-108.1329
"02-36-004-20W3",49.3363,-108.5704
"03-17-015-18W3",50.2538,-108.4482
"02-32-051-24W3",53.4409,-109.5047
"16-04-051-25W3",53.3792,-109.6219
"02-34-041-25W3",52.5677,-109.5137
"08-06-043-25W3",52.6732,-109.6112
"08-31-055-27W3",53.7932,-109.999
"08-16-022-20W3",50.8688,-108.7086
"08-24-050-25W3",53.3268,-109.519
"15-17-052-23W3",53.4953,-109.357
"12-18-050-24W3",53.316,-109.5127
"07-28-049-24W3",53.2544,-109.452
"07-22-043-25W3",52.7166,-109.5448
"13-20-046-26W3",52.9857,-109.7504
"04-02-023-19W3",50.9234,-108.5593
"14-03-006-26W3",49.4492,-109.4278
"04-05-010-19W3",49.7877,-108.5539
"14-17-010-19W3",49.8277,-108.5483
"14-09-031-26W3",51.6469,-109.6339
"13-04-056-27W3",53.8149,-109.9678
"12-16-021-18W3",50.7851,-108.4486
"16-28-016-19W3",50.3813,-108.5512
"01-03-017-19W3",50.3994,-108.5282
"01-29-012-19W3",50.0206,-108.556
"13-06-015-16W3",50.2354,-108.2016
"12-25-013-19W3",50.1152,-108.4818
"02-03-017-19W3",50.3994,-108.5339
"09-25-011-20W3",49.9405,-108.6015
"13-17-015-19W3",50.2646,-108.5912
"13-05-010-18W3",49.7987,-108.4185
"08-25-018-17W3",50.5485,-108.2075
"05-22-007-20W3",49.5728,-108.6446
"04-26-012-26W3",50.0206,-109.4605
"16-10-016-15W3",50.3372,-107.9784
"12-04-015-17W3",50.2318,-108.2935
"10-04-015-17W3",50.2318,-108.2822
"04-31-016-23W3",50.3847,-109.1641
"07-02-019-17W3",50.5778,-108.2525
"11-25-018-17W3",50.5521,-108.2188
"04-21-018-17W3",50.5302,-108.293
"14-04-017-18W3",50.4102,-108.425
"15-11-007-20W3",49.5509,-108.6109
"06-11-013-19W3",50.0678,-108.499
"05-27-015-17W3",50.2864,-108.2705
"07-30-011-18W3",49.937,-108.4478
"03-27-013-19W3",50.108,-108.5217
"04-32-007-19W3",49.5983,-108.5543
"06-02-012-30W3",49.966,-110.0008
"03-27-016-16W3",50.3702,-108.1273
"07-09-012-19W3",49.9805,-108.5389
"03-10-021-18W3",50.7633,-108.4198
"11-26-013-19W3",50.1152,-108.4989
"06-32-015-18W3",50.301,-108.4479
"08-24-004-20W3",49.3108,-108.5648
"06-03-017-19W3",50.403,-108.5395
"16-26-007-19W3",49.5947,-108.4698
"03-15-019-25W3",50.6033,-109.3893
"02-12-007-20W3",49.54,-108.5883
"09-14-007-20W3",49.5619,-108.6053
"14-16-016-16W3",50.352,-108.1502
"06-17-005-26W3",49.3838,-109.4726
"12-17-014-19W3",50.1735,-108.5727
"04-29-021-23W3",50.8071,-109.1642
"05-01-016-17W3",50.3156,-108.2245
"10-36-008-19W3",49.6929,-108.4526
"09-18-016-16W3",50.3483,-108.1848
"08-03-017-19W3",50.403,-108.5282
"13-15-011-19W3",49.915,-108.5274
"04-17-012-19W3",49.9915,-108.5729
"10-26-016-16W3",50.3774,-108.0987
"10-03-017-19W3",50.4066,-108.5339
"09-06-012-29W3",49.9696,-109.9442
"09-35-014-17W3",50.2172,-108.2147
"13-01-016-17W3",50.3228,-108.2245
"03-34-022-20W3",50.9088,-108.6969
"14-07-023-15W3",50.9488,-108.0884
"13-17-021-23W3",50.7888,-109.1642
"10-02-016-17W3",50.3192,-108.2361
"04-26-009-18W3",49.7585,-108.3508
"10-04-022-22W3",50.8434,-108.9912
"06-19-005-20W3",49.3982,-108.688
"07-32-008-19W3",49.6893,-108.543
"16-16-016-17W3",50.352,-108.2763
"08-14-004-20W3",49.2964,-108.5872
"04-17-016-16W3",50.3411,-108.1788
"14-17-021-23W3",50.7888,-109.1585
"03-01-016-17W3",50.312,-108.2189
"09-02-006-26W3",49.4456,-109.3943
"12-13-004-20W3",49.3,-108.5814
"04-10-005-20W3",49.3655,-108.6262
"14-33-007-19W3",49.6091,-108.5261
"13-10-010-19W3",49.8131,-108.5088
"03-16-012-18W3",49.9915,-108.4083
"03-06-015-16W3",50.2245,-108.1959
"01-19-021-23W3",50.7924,-109.1702
"01-17-007-19W3",49.5547,-108.5376
"02-29-012-19W3",50.0206,-108.5616
"14-11-006-26W3",49.4637,-109.4054
"12-33-013-19W3",50.1298,-108.5501
"16-11-015-19W3",50.2499,-108.5055
"16-18-014-19W3",50.1772,-108.5786
"13-10-007-20W3",49.5509,-108.6446
"10-07-014-19W3",50.1589,-108.5843
"01-21-006-20W3",49.4819,-108.6321
"08-33-011-19W3",49.9514,-108.5333
"15-18-021-23W3",50.7888,-109.1759
"10-07-006-19W3",49.4601,-108.5479
"07-26-013-27W3",50.1117,-109.5857
"11-15-007-20W3",49.5619,-108.639
"06-33-016-26W3",50.3883,-109.5252
"14-07-013-29W3",50.0751,-109.9555
"15-26-020-19W3",50.7306,-108.5295
"12-05-010-19W3",49.795,-108.5539
"07-11-006-26W3",49.4564,-109.3998
"16-28-005-20W3",49.4201,-108.6321
"10-03-006-26W3",49.4456,-109.4223
"12-33-009-19W3",49.7804,-108.5313
"16-23-013-24W3",50.1042,-109.1705
"06-28-013-23W3",50.1117,-109.0907
"05-36-022-19W3",50.9124,-108.5178
"16-16-022-20W3",50.8761,-108.7086
"06-26-007-20W3",49.5874,-108.6164
"01-15-019-17W3",50.6033,-108.2699
"09-15-015-19W3",50.261,-108.5284
"05-27-016-19W3",50.374,-108.5453
"16-16-003-20W3",49.2162,-108.632
"08-08-015-19W3",50.2427,-108.5741
"01-27-036-05W3",52.1166,-106.6257
"05-03-035-27W3",51.9744,-109.7851
"11-07-003-20W3",49.198,-108.6879
"13-11-013-19W3",50.0751,-108.5046
"03-09-012-18W3",49.9768,-108.4081
"06-11-009-19W3",49.7184,-108.4808
"09-30-032-23W3",51.7743,-109.244
"07-11-031-22W3",51.6395,-109.0136
"05-35-026-29W3",51.2615,-109.9546
"12-34-026-29W3",51.2651,-109.9778
"04-33-026-19W3",51.2582,-108.6056
"11-02-028-28W3",51.3675,-109.8392
"04-26-032-28W3",51.767,-109.8763
"13-14-036-27W3",52.098,-109.7613
"08-06-018-24W3",50.4904,-109.2847
"09-28-031-23W3",51.6869,-109.1968
"06-25-033-28W3",51.858,-109.8468
"02-26-033-28W3",51.8544,-109.8646
"08-32-031-27W3",51.6978,-109.7878
"13-05-010-19W3",49.7986,-108.5539
"11-15-030-28W3",51.5713,-109.8626
"15-20-035-28W3",52.0252,-109.9639
"04-25-027-27W3",51.3312,-109.6809
"01-17-031-27W3",51.6507,-109.7878
"05-31-035-27W3",52.0471,-109.8565
"04-28-036-26W3",52.1163,-109.6661
"02-07-036-27W3",52.0726,-109.8448
"12-09-026-18W3",51.2072,-108.466
"16-28-035-28W3",52.0399,-109.9342
"10-04-032-24W3",51.716,-109.3445
"02-18-031-22W3",51.6505,-109.1081
"09-14-031-23W3",51.6577,-109.1495
"02-08-035-26W3",51.9852,-109.6782
"06-19-031-22W3",51.6686,-109.114
"11-05-035-26W3",51.978,-109.6841
"14-31-035-27W3",52.0543,-109.8506
"08-14-031-27W3",51.6542,-109.7168
"07-32-031-27W3",51.6978,-109.7936
"13-30-032-23W3",51.7779,-109.2615
"15-19-036-26W3",52.1125,-109.7019
"08-28-026-29W3",51.247,-109.9838
"06-14-032-27W3",51.7415,-109.7286
"15-13-030-28W3",51.575,-109.8099
"15-28-031-23W3",51.6905,-109.2026
"11-34-035-28W3",52.0507,-109.9221
"14-27-023-18W3",50.9923,-108.4372
"01-36-034-27W3",51.9562,-109.6931
"05-29-037-26W3",52.2072,-109.69
"10-30-031-23W3",51.6869,-109.2499
"02-01-033-24W3",51.7961,-109.2735
"01-27-032-19W3",51.767,-108.606
"03-28-035-28W3",52.029,-109.946
"08-15-031-21W3",51.6541,-108.8895
"04-27-025-17W3",51.1563,-108.3033
"09-02-032-28W3",51.7161,-109.8589
"03-14-031-28W3",51.6507,-109.8705
"10-31-029-25W3",51.5275,-109.5053
"08-24-034-26W3",51.9308,-109.5514
"10-13-031-23W3",51.6577,-109.1317
"13-07-032-24W3",51.7341,-109.4034
"13-32-027-27W3",51.3565,-109.7747
"01-16-027-26W3",51.302,-109.5933
"13-21-031-23W3",51.6759,-109.2143
"12-21-031-21W3",51.6722,-108.9307
"02-24-031-24W3",51.665,-109.2736
"04-12-032-27W3",51.7231,-109.7106
"16-36-026-20W3",51.269,-108.6582
"05-10-036-25W3",52.0761,-109.4993
"09-27-026-29W3",51.2507,-109.9606
"04-30-034-26W3",51.9418,-109.687
"15-36-037-18W3",52.229,-108.4403
"11-21-035-28W3",52.0216,-109.946
"02-02-031-28W3",51.6219,-109.8647
"09-36-030-23W3",51.6149,-109.1009
"14-31-032-24W3",51.7924,-109.3975
"04-24-025-15W3",51.1416,-107.9779
"04-26-029-24W3",51.5059,-109.2824
"09-06-030-23W3",51.5422,-109.2181
"07-10-036-27W3",52.0762,-109.7734
"05-25-026-19W3",51.2474,-108.5361
"06-03-023-18W3",50.927,-108.4372
"03-33-031-25W3",51.6942,-109.492
"10-03-023-18W3",50.9306,-108.4315
"02-10-032-24W3",51.7233,-109.3208
"04-31-033-28W3",51.8688,-109.9708
"12-18-030-24W3",51.5713,-109.3762
"06-07-030-24W3",51.5531,-109.3703
"11-24-030-24W3",51.5858,-109.2531
"07-17-030-23W3",51.5677,-109.2004
"08-26-030-24W3",51.5968,-109.265
"07-34-030-20W3",51.6113,-108.7315
"09-36-029-25W3",51.5276,-109.3822
"05-25-030-22W3",51.5969,-108.9775
"10-20-030-21W3",51.5858,-108.9191
"00-35-032-20W2",NA,NA
"08-26-033-28W3",51.858,-109.8587
"06-08-031-19W3",51.6395,-108.665
"14-33-048-27W3",53.1888,-109.8968
"11-04-048-24W3",53.1125,-109.4579
"15-20-006-10W2",49.4919,-103.3155
"13-19-030-25W3",51.5893,-109.5168
"13-03-050-20W3",53.2908,-108.8534
"03-02-023-19W3",50.9234,-108.5536
"02-03-045-24W3",52.844,-109.4
"07-30-049-27W3",53.2544,-109.9395
"13-10-040-28W3",52.4325,-109.9567
"13-33-048-27W3",53.1888,-109.9028
"14-31-048-24W3",53.1888,-109.5067
"16-26-051-26W3",53.4373,-109.7199
"16-20-052-23W3",53.5098,-109.3509
"07-33-009-08W2",49.7756,-103.0311
"05-18-010-18W3",49.8205,-108.4411
"03-30-050-21W3",53.3381,-109.068
"04-33-003-01W2",49.2482,-102.0933
"06-31-048-27W3",53.1816,-109.9455
"15-05-030-21W3",51.5458,-108.9191
"14-32-050-23W3",53.3636,-109.3361
"06-32-051-22W3",53.4442,-109.2156
"02-14-052-25W3",53.4847,-109.5785
"08-04-045-24W3",52.8476,-109.4183
"14-20-051-27W3",53.4225,-109.9532
"05-36-044-25W3",52.8329,-109.5087
"07-24-039-25W3",52.3676,-109.4658
"01-25-051-23W3",53.4261,-109.2526
"08-25-047-22W3",53.0799,-109.0804
"14-10-050-20W3",53.3052,-108.8474
"05-16-047-27W3",53.0507,-109.9028
"09-32-007-08W2",49.6054,-103.0481
"16-22-003-04W2",49.2299,-102.4579
"16-18-006-04W2",49.4775,-102.5254
"12-28-006-13W2",49.5028,-103.7075
"04-02-007-11W2",49.5245,-103.4037
"07-05-011-06W2",49.8777,-102.7878
"07-34-008-33W1",49.6994,-101.881
"16-06-019-16W3",50.585,-108.2006
"03-02-048-23W3",53.1053,-109.2631
"14-07-050-24W3",53.305,-109.5067
"14-02-027-20W3",51.2836,-108.714
"02-31-032-23W3",51.7815,-109.2499
"05-01-028-28W3",51.3639,-109.8216
"16-01-027-20W3",51.2836,-108.6789
"12-22-045-23W3",52.8948,-109.2669
"16-18-047-27W3",53.0579,-109.9335
"02-17-051-19W3",53.397,-108.767
"04-26-050-26W3",53.3381,-109.7077
"16-20-055-27W3",53.7713,-109.9741
"10-32-055-27W3",53.7968,-109.9803
"03-24-040-26W3",52.4514,-109.6155
"02-21-048-26W3",53.1489,-109.7445
"09-16-039-25W3",52.3569,-109.5318
"07-29-055-27W3",53.7787,-109.9803
"15-30-052-25W3",53.5245,-109.6768
"02-06-048-26W3",53.1053,-109.7933
"10-25-050-26W3",53.3452,-109.6713
"05-24-045-23W3",52.8912,-109.2185
"11-02-050-26W3",53.2871,-109.7017
"11-06-049-23W3",53.1998,-109.3605
"13-15-048-24W3",53.1452,-109.4395
"16-15-047-24W3",53.0578,-109.4215
"05-13-047-23W3",53.0507,-109.2447
"16-12-050-23W3",53.3052,-109.2266
"12-08-047-22W3",53.0396,-109.196
"05-12-048-27W3",53.1234,-109.8297
"15-26-007-04W2",49.5935,-102.4439
"02-21-004-05W2",49.3064,-102.6204
"13-04-008-03W2",49.6226,-102.3648
"12-05-039-27W3",52.3277,-109.8608
"04-29-028-17W3",51.4184,-108.3681
"06-14-051-25W3",53.401,-109.5847
"08-07-052-23W3",53.4735,-109.3755
"14-20-031-20W3",51.6758,-108.8067
"09-29-035-28W3",52.0363,-109.958
"07-08-049-24W3",53.2108,-109.4763
"10-17-044-27W3",52.793,-109.8836
"10-13-049-28W3",53.2289,-109.9639
"15-16-043-25W3",52.7094,-109.5689
"11-15-046-25W3",52.9676,-109.5511
"09-19-046-26W3",52.9821,-109.7567
"10-22-050-21W3",53.3307,-108.9881
"03-22-043-25W3",52.713,-109.5508
"10-24-050-20W3",53.3307,-108.7926
"15-04-051-22W3",53.3788,-109.185
"10-09-050-27W3",53.3015,-109.8906
"06-11-049-27W3",53.2107,-109.848
"11-19-040-25W3",52.4586,-109.5915
"03-32-056-27W3",53.8768,-109.9862
"06-17-027-26W3",51.3057,-109.6283
"06-22-023-18W3",50.9705,-108.4372
"03-23-042-25W3",52.626,-109.4957
"16-02-049-22W3",53.2035,-109.1049
"07-32-055-27W3",53.7932,-109.9803
"14-29-055-27W3",53.786,-109.9864
"16-07-030-23W3",51.5603,-109.2181
"14-30-030-19W3",51.6042,-108.6669
"07-05-033-23W3",51.7998,-109.2262
"04-09-047-27W3",53.0324,-109.9028
"08-06-050-23W3",53.2835,-109.3484
"14-16-035-28W3",52.0108,-109.9459
"08-08-009-08W2",49.7174,-103.048
"06-16-006-12W2",49.4701,-103.5674
"15-30-005-11W2",49.419,-103.4724
"15-23-006-09W2",49.4917,-103.1136
"04-33-006-13W2",49.51,-103.7075
"08-34-052-26W3",53.5317,-109.7444
"04-17-007-08W2",49.5521,-103.0648
"11-08-031-19W3",51.6431,-108.665
"07-18-016-16W3",50.3447,-108.1904
"11-06-014-18W3",50.1443,-108.4534
"02-33-005-15W2",49.4227,-103.9655
"08-16-006-34W1",49.4756,-102.0045
"03-24-006-09W2",49.4809,-103.0967
"16-36-014-17W3",50.2207,-108.1919
"06-13-006-01W2",49.4702,-102.0203
"14-10-009-08W2",49.7246,-103.014
"03-02-012-19W3",49.9624,-108.499
"12-32-032-23W3",51.7887,-109.2379
"02-03-007-13W2",49.5247,-103.6862
"16-04-028-23W3",51.3711,-109.1712
"12-10-044-23W3",52.7784,-109.2668
"12-21-005-33W1",49.4074,-101.8868
"04-05-031-25W3",51.6218,-109.5215
"06-21-006-13W2",49.4845,-103.702
"03-31-011-06W2",49.9472,-102.8167
"13-07-031-28W3",51.6468,-109.9709
"05-30-026-26W3",51.2473,-109.6291
"13-04-050-23W3",53.2907,-109.3178
"03-22-004-05W2",49.3063,-102.6036
"01-30-005-19W3",49.4092,-108.5425
"06-19-005-13W2",49.3972,-103.7468
"04-10-004-31W1",49.2833,-101.5928
"03-21-001-16W2",49.0456,-104.0904
"05-27-018-17W3",50.5486,-108.2702
"16-26-044-24W3",52.8257,-109.3699
"01-01-051-21W3",53.3677,-108.9579
"13-16-044-26W3",52.7966,-109.726
"01-34-050-20W3",53.3525,-108.8352
"14-30-011-18W3",49.9442,-108.4534
"03-24-031-23W3",51.665,-109.1376
"08-12-005-20W3",49.3691,-108.5648
"11-13-006-15W2",49.4737,-103.9039
"01-02-010-07W2",49.7866,-102.8448
"04-05-001-11W2",49.0013,-103.4504
"11-12-006-14W2",49.4591,-103.7693
"02-18-004-17W2",49.2918,-104.2792
"08-11-007-11W2",49.5425,-103.3871
"05-06-005-04W2",49.3536,-102.5418
"12-14-004-32W1",49.3053,-101.7059
"10-17-008-19W3",49.6493,-108.5431
"01-36-047-28W3",53.0906,-109.9578
"12-30-052-25W3",53.5209,-109.689
"01-09-030-28W3",51.5494,-109.8745
"16-32-034-26W3",51.9671,-109.6458
"10-14-031-22W3",51.6577,-109.0136
"13-19-007-11W2",49.5789,-103.494
"01-04-009-10W2",49.6992,-103.2964
"01-28-001-13W2",49.0596,-103.6789
"16-20-051-23W3",53.4225,-109.3509
"04-04-049-25W3",53.1926,-109.6102
"05-01-008-10W2",49.6155,-103.2455
"12-29-007-10W2",49.5899,-103.3358
"13-16-010-06W2",49.8265,-102.7712
"04-22-004-09W2",49.3062,-103.1471
"14-22-048-24W3",53.1597,-109.4336
"09-17-044-24W3",52.793,-109.4424
"04-21-044-26W3",52.8002,-109.726
"07-02-048-25W3",53.1089,-109.5494
"14-07-049-22W3",53.2179,-109.2143
"04-35-016-16W3",50.3846,-108.11
"07-18-038-23W3",52.2654,-109.2735
"16-01-044-24W3",52.7676,-109.3456
"11-04-049-25W3",53.1999,-109.6042
"13-03-002-07W2",49.1006,-102.8767
"14-31-051-19W3",53.4514,-108.7977
"13-13-009-10W2",49.7392,-103.2454
"16-12-039-26W3",52.3459,-109.6036
"10-32-048-24W3",53.1852,-109.4763
"01-07-007-19W3",49.54,-108.5602
"03-08-010-08W2",49.8011,-103.0596
"06-29-037-26W3",52.2072,-109.6841
"11-17-007-11W2",49.5608,-103.4658
"16-17-007-11W2",49.5645,-103.4547
"06-22-043-25W3",52.7166,-109.5508
"14-26-048-22W3",53.1744,-109.1168
"08-03-049-22W3",53.1963,-109.1292
"02-35-049-21W3",53.2653,-108.9635
"01-01-002-34W1",49.0897,-101.9023
"07-34-003-34W1",49.2548,-101.9883
"14-16-004-21W2",49.3026,-104.7776
"13-19-022-18W3",50.8906,-108.4946
"07-03-017-24W3",50.403,-109.2215
"08-27-030-24W3",51.5968,-109.2884
"07-07-050-25W3",53.2979,-109.6469
"02-17-056-27W3",53.8332,-109.9802
"14-10-030-22W3",51.5603,-109.0187
"13-12-044-27W3",52.7819,-109.7985
"00-30-001-09W2",NA,NA
"11-28-035-28W3",52.0363,-109.9459
"08-24-046-27W3",52.9785,-109.7809
"11-26-002-19W2",49.1542,-104.4462
"16-22-016-17W3",50.3664,-108.2534
"01-29-015-18W3",50.2829,-108.4367
"10-17-021-20W3",50.7852,-108.7374
"04-04-007-01W2",49.5245,-102.0938
"15-20-005-33W1",49.4108,-101.8983
"03-03-009-33W1",49.7104,-101.8866
"01-31-003-01W2",49.2482,-102.1215
"14-31-005-31W1",49.4418,-101.6554
"15-30-008-10W2",49.681,-103.3472
"07-05-009-30W1",49.7154,-101.5174
"04-22-006-30W1",49.49,-101.4574
"03-36-007-01W2",49.5971,-102.0205
"01-16-004-01W2",49.2919,-102.0766
"16-23-008-07W2",49.6664,-102.8448
"14-19-015-18W3",50.2791,-108.4709
"15-09-010-02W2",49.8119,-102.2181
"01-21-006-14W2",49.4809,-103.8254
"02-02-008-19W3",49.6129,-108.4753
"10-18-015-16W3",50.2609,-108.1903
"03-22-016-17W3",50.3556,-108.2647
"05-15-004-04W2",49.2955,-102.4745
"11-34-044-24W3",52.8366,-109.406
"16-09-003-28W3",49.2015,-109.7081
"15-22-008-05W2",49.6663,-102.6019
"16-27-007-33W1",49.6035,-101.8753
"13-20-012-19W3",50.0168,-108.5729
"03-28-034-20W3",51.9417,-108.783
"11-27-050-22W3",53.3453,-109.1413
"05-05-048-20W3",53.109,-108.9023
"05-09-010-09W2",49.8047,-103.1776
"06-19-049-22W3",53.2398,-109.2143
"04-25-008-10W2",49.6702,-103.2454
"14-19-008-08W2",49.6663,-103.0818
"15-36-006-10W2",49.5209,-103.2259
"16-08-007-08W2",49.5502,-103.0481
"13-36-005-16W2",49.4335,-104.0438
"09-16-016-17W3",50.3483,-108.2763
"09-34-003-04W2",49.2555,-102.4579
"08-22-004-09W2",49.3098,-103.1305
"16-05-010-09W2",49.7975,-103.1835
"14-17-004-21W2",49.3026,-104.8001
"03-19-010-06W2",49.8302,-102.8108
"02-13-006-20W3",49.4675,-108.5703
"09-17-006-10W2",49.4738,-103.3099
"10-12-014-17W3",50.1588,-108.1975
"05-04-010-19W3",49.7914,-108.5313
"03-08-007-08W2",49.5379,-103.0592
"16-21-048-19W3",53.1597,-108.7136
"04-22-031-23W3",51.665,-109.1907
"13-17-007-19W3",49.5655,-108.5543
"13-21-009-19W3",49.7548,-108.5314
"01-04-010-18W3",49.7877,-108.3792
"10-27-010-19W3",49.8532,-108.4976
"06-26-016-16W3",50.3738,-108.1043
"15-05-015-17W3",50.2354,-108.3051
"15-28-042-25W3",52.6514,-109.5377
"04-31-016-17W3",50.3847,-108.3391
"07-09-010-09W2",49.8047,-103.1665
"05-19-013-17W3",50.0969,-108.3226
"03-12-049-27W3",53.207,-109.8236
"03-16-014-19W3",50.1663,-108.5444
"10-23-016-19W3",50.3628,-108.511
"01-20-008-07W2",49.6555,-102.9123
"01-30-004-05W2",49.3209,-102.6598
"01-04-006-10W2",49.4374,-103.2874
"01-01-015-17W3",50.2246,-108.2075
"05-34-008-04W2",49.6882,-102.4776
"05-04-014-19W3",50.1408,-108.55
"03-23-004-09W2",49.3062,-103.1191
"04-11-001-16W2",49.0164,-104.0515
"10-10-017-18W3",50.421,-108.3964
"06-16-016-16W3",50.3447,-108.1501
"12-35-050-23W3",53.3598,-109.269
"11-14-039-25W3",52.3568,-109.4957
"12-09-046-27W3",52.9529,-109.8712
"05-09-004-20W3",49.2817,-108.6486
"03-15-014-19W3",50.1663,-108.5217
"12-13-046-27W3",52.9676,-109.7988
"07-01-045-27W3",52.8475,-109.7867
"12-07-015-16W3",50.2463,-108.2016
"08-34-012-13W3",50.0387,-107.6914
"12-28-009-19W3",49.7659,-108.5314
"01-06-005-05W2",49.3501,-102.6597
"16-34-006-12W2",49.5208,-103.534
"15-32-009-01W2",49.7828,-102.1052
"16-11-007-06W2",49.5498,-102.7092
"04-10-006-32W1",49.4604,-101.7287
"11-06-006-13W2",49.4446,-103.7468
"06-29-051-22W3",53.4298,-109.2156
"13-13-005-20W3",49.391,-108.5814
"05-10-015-18W3",50.2427,-108.4081
"14-02-023-17W3",50.9342,-108.2745
"15-26-006-05W2",49.5065,-102.5757
"03-26-001-13W2",49.0594,-103.6452
"15-18-022-18W3",50.8761,-108.4832
"16-22-006-11W2",49.4918,-103.3997
"13-32-022-20W3",50.9197,-108.7487
"12-26-006-05W2",49.5029,-102.5868
"10-14-048-28W3",53.1416,-109.9883
"09-28-035-28W3",52.0363,-109.9342
"06-07-006-10W2",49.4555,-103.3433
"14-15-031-28W3",51.6615,-109.8941
"08-29-035-28W3",52.0326,-109.958
"04-09-018-17W3",50.501,-108.2928
"13-22-005-03W2",49.4046,-102.34
"13-27-015-31W1",50.3118,-101.6815
"15-15-004-05W2",49.3027,-102.598
"16-07-044-25W3",52.782,-109.6114
"09-09-032-26W3",51.7305,-109.6222
"15-13-049-26W3",53.2325,-109.6713
"16-27-007-19W3",49.5947,-108.4924
"13-06-007-12W2",49.5354,-103.6294
"12-13-031-23W3",51.6577,-109.1434
"11-29-045-26W3",52.9093,-109.7444
"16-21-009-33W1",49.7652,-101.8982
"02-21-009-33W1",49.7542,-101.9037
"11-22-003-03W2",49.2263,-102.3345
"16-29-018-17W3",50.5558,-108.299
"11-22-009-33W1",49.7618,-101.8866
"11-36-004-03W2",49.3427,-102.2896
"08-13-051-23W3",53.4006,-109.2526
"07-06-009-18W3",49.7039,-108.43
"11-01-015-19W3",50.2318,-108.4939
"09-02-050-28W3",53.2871,-109.9823
"12-10-031-25W3",51.6431,-109.4742
"15-32-033-27W3",51.8797,-109.7937
"16-19-036-26W3",52.1125,-109.696
"08-21-004-01W2",49.31,-102.0766
"07-17-006-10W2",49.4702,-103.3154
"10-11-016-31W1",50.3526,-101.6473
"14-20-006-04W2",49.492,-102.514
"02-29-004-07W2",49.3209,-102.9118
"14-32-009-12W3",49.7838,-107.5995
"14-22-004-08W2",49.3171,-103.007
"04-11-003-34W1",49.1924,-101.9766
"02-17-021-23W3",50.778,-109.1528
"14-33-003-01W2",49.259,-102.0877
"10-04-031-25W3",51.6287,-109.4862
"16-11-031-23W3",51.6467,-109.1496
"05-06-048-20W3",53.1089,-108.9266
"01-04-005-12W2",49.35,-103.5564
"08-01-048-21W3",53.1089,-108.9329
"04-06-048-20W3",53.1053,-108.9267
"02-27-001-13W2",49.0593,-103.6618
"14-18-031-22W3",51.6613,-109.114
"09-28-006-34W1",49.5087,-102.0046
"10-29-005-33W1",49.4219,-101.8984
"13-03-015-19W3",50.2355,-108.5454
"04-12-049-27W3",53.207,-109.8296
"02-26-048-25W3",53.1634,-109.5494
"06-13-048-25W3",53.138,-109.531
"03-23-048-24W3",53.1489,-109.4091
"05-29-015-16W3",50.2864,-108.1787
"06-28-047-27W3",53.0798,-109.8968
"08-01-027-20W3",51.2764,-108.679
"15-27-044-26W3",52.8257,-109.6899
"02-04-036-25W3",52.058,-109.5115
"14-30-006-13W2",49.5064,-103.7468
"11-19-036-26W3",52.1089,-109.7078
"16-31-035-27W3",52.0543,-109.8389
"06-32-033-27W3",51.8725,-109.7995
"05-05-008-01W2",49.6155,-102.1164
"01-26-007-30W1",49.5937,-101.4436
"15-28-008-31W1",49.6932,-101.6312
"12-29-009-01W2",49.7647,-102.1164
"13-15-006-31W1",49.4861,-101.5932
"12-21-004-05W2",49.3135,-102.6315
"01-29-001-02W2",49.06,-102.2333
"08-31-009-01W2",49.7756,-102.1222
"10-17-050-22W3",53.3162,-109.1839
"05-31-026-26W3",51.2618,-109.6291
"08-08-030-28W3",51.553,-109.8978
"02-27-005-34W1",49.4133,-101.9886
"05-23-049-21W3",53.2398,-108.9756
"10-31-009-19W3",49.7803,-108.5655
"03-03-002-32W1",49.0899,-101.6896
"12-19-047-26W3",53.0688,-109.8053
"04-14-016-17W3",50.3411,-108.2474
"05-20-024-13W3",51.058,-107.7919
"02-28-003-33W1",49.238,-101.8751
"05-28-002-33W1",49.1523,-101.852
"01-03-015-01W2",50.2239,-102.055
"04-18-006-32W1",49.4751,-101.7965
"11-30-049-27W3",53.258,-109.9455
"14-28-008-10W2",49.681,-103.3076
